,index,unnamed: 0,date,open,high,low,close,adj close,volume,dividends,stock splits,title,url,summary,overall_sentiment_score,relevance_score,ticker_sentiment_score,feature_close,feature_open,feature_high,feature_low,feature_volume,feature_sentiment,categ_test,categ_test2,position,real_position,portfolio_valuation,Asset_value,Money_fiat,reward
82,3166,3166.0,2022-08-02,160.10000610351562,162.41000366210938,159.6300048828125,160.00999450683594,158.63671875,59907000.0,0.0,0.0,"Apple Services Growth Engine Stalling, Creating Challenge For Stock",https://www.investors.com/news/technology/apple-stock-apple-services-growth-engine-stalling/,Apple Stock: Apple Services Growth Engine Stalling Investor's Business Daily ...,0.205761,0.912022,0.252247,0.03171824544206099,0.031721760092360766,0.03181128804124543,0.03170338630095996,0.11191990833377949,0.252247,"(0.0302, 0.0324]","(155.85, 170.09]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
83,3167,3167.0,2022-08-03,160.83999633789062,166.58999633789062,160.75,166.1300048828125,164.70419311523438,82507500.0,0.0,0.0,Why Apple Stock Popped Today,https://www.fool.com/investing/2022/08/03/why-apple-stock-popped-today/,The iPhone maker has its eye on another revenue stream.,0.136145,0.877669,0.236015,0.03077572078202509,0.03058093005441207,0.030792364603536473,0.030577561029394042,0.10972370565523118,0.236015,"(0.0302, 0.0324]","(155.85, 170.09]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
84,3168,3168.0,2022-08-04,166.00999450683594,167.19000244140625,164.42999267578125,165.80999755859375,164.38693237304688,55474100.0,0.0,0.0,Better Buy: Apple or Every Nasdaq Stock?,https://www.fool.com/investing/2022/08/04/better-buy-apple-or-every-nasdaq-stock/,Should you buy a great tech stock or an index of great tech stocks?,0.251405,0.656158,0.347664,0.030823488420733482,0.030830758516899065,0.03087347554566574,0.030773083519164416,0.10754132480356601,0.347664,"(0.0302, 0.0324]","(155.85, 170.09]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
85,3169,3169.0,2022-08-05,163.2100067138672,165.85000610351562,163.0,165.35000610351562,164.15859985351562,56697000.0,0.23,0.0,Advertising Is Still Going Strong. Apple Wants In.,https://www.barrons.com/articles/apple-stock-advertising-business-51659734299,Apple Sees New Growth in the Advertising Business ...,-0.105114,0.776097,-0.175664,0.030892435970898337,0.030813653270198735,0.03091069618101339,0.030805866421425313,0.10797236890374505,-0.175664,"(0.0302, 0.0324]","(155.85, 170.09]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
86,3170,3170.0,2022-08-08,166.3699951171875,167.80999755859375,164.1999969482422,164.8699951171875,163.68203735351562,60276900.0,0.0,0.0,Apple's Mixed Reality Headset Could Be Announced in January,https://www.barrons.com/articles/apple-augmented-reality-headset-51659971979,"Apple could announce its much-anticipated augmented and mixed reality headset as soon as January, TFI Asset Management analyst Ming-Chi Kuo wrote in a report. Kuo is bullish on the opportunity for Apple ( ticker: AAPL ) in this new market.",0.307911,0.970877,0.520465,0.03096474438134282,0.031019678205773078,0.031071950774446203,0.030940045669358616,0.10865809446401262,0.520465,"(0.0302, 0.0324]","(155.85, 170.09]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
87,3171,3171.0,2022-08-09,164.02000427246094,165.82000732421875,163.25,164.9199981689453,163.731689453125,63135500.0,0.0,0.0,Buy Apple Supplier Stocks Ahead Of IPhone 14 Launch?,https://www.forbes.com/sites/greatspeculations/2022/08/09/buy-apple-supplier-stocks-ahead-of-iphone-14-launch/,"Our Theme of Apple Component Supplier Stocks, which includes a diverse set of companies that supply components for Apple's devices, has declined by about 14% year-to-date, roughly in line with the S&P 500, although it has underperformed Apple stock (NASDAQ: AAPL), which remains down by just ...",0.016979,0.71174,-0.019409,0.030957194721200166,0.030924014396557363,0.0309901950254821,0.030895481595487852,0.10890609973183411,-0.019409,"(0.0302, 0.0324]","(155.85, 170.09]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
88,3176,3176.0,2022-08-16,172.77999877929688,173.7100067138672,171.66000366210938,173.02999877929688,171.78326416015625,56377100.0,0.0,0.0,1 Metric That Apple Investors Should Stop Worrying About,https://www.fool.com/investing/2022/08/16/1-metric-that-apple-investors-should-stop-worrying/,It's OK that we don't know what people watch on Apple TV+.,0.139723,0.932897,0.285778,0.02978365034485747,0.029775294100517026,0.02980631865658185,0.029737709263853048,0.10314727926694714,0.285778,"(0.0289, 0.0302]","(170.09, 179.58]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
89,3177,3177.0,2022-08-17,172.77000427246094,176.14999389648438,172.57000732421875,174.5500030517578,173.29229736328125,79542000.0,0.0,0.0,4 Reasons Apple Just Got Upgraded,https://www.barrons.com/articles/apple-stock-price-analyst-upgrade-51660737174,4 Reasons Apple Stock Just Got Upgraded ...,0.356003,0.978984,0.587008,0.029574397942026463,0.029515675536185504,0.029626673043393184,0.02950903983756551,0.10422111385821509,0.587008,"(0.0289, 0.0302]","(170.09, 179.58]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
90,3178,3178.0,2022-08-18,173.75,174.89999389648438,173.1199951171875,174.14999389648438,172.8951873779297,62290100.0,0.0,0.0,Apple Preparing For iPhone 14 Launch On September 7 - Report,https://www.thestreet.com/markets/apple-preparing-for-iphone-14-launch-on-september-7-report,Bloomberg reported late Wednesday that Apple is eyeing a September 7 launch date for its new iPhone 14 series.,0.033489,0.891077,0.058764,0.029629153847869943,0.02961594984327484,0.029653830193051955,0.029595091289620627,0.10305663905616405,0.058764,"(0.0289, 0.0302]","(170.09, 179.58]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
91,3179,3179.0,2022-08-19,173.02999877929688,173.74000549316406,171.30999755859375,171.52000427246094,170.28414916992188,70346300.0,0.0,0.0,The Best Warren Buffett Stock to Buy With $300 Right Now,https://www.fool.com/investing/2022/08/19/the-best-warren-buffett-stocks-to-buy-with-300-rig/,You can't go wrong with ol' faithful.,0.057543,0.863793,0.103875,0.029994751484610754,0.030045853862196572,0.030069728498001318,0.029987608665870375,0.10534596721013889,0.103875,"(0.0289, 0.0302]","(170.09, 179.58]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
92,3180,3180.0,2022-08-22,169.69000244140625,169.86000061035156,167.13999938964844,167.57000732421875,166.36260986328125,69026800.0,0.0,0.0,"Giant Fund Sells Apple, Tesla, Microsoft Stock. Here's What It Bought.",https://www.barrons.com/articles/apple-stock-tesla-microsoft-walmart-51660927464,"Giant Fund Sells Apple, Tesla, Microsoft Stock. It Bought Walmart. ...",0.168742,0.846873,0.21835,0.030562755829042998,0.030637781422536082,0.030643756922501323,0.030547422314170486,0.10771620578869473,0.21835,"(0.0302, 0.0324]","(155.85, 170.09]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
93,3181,3181.0,2022-08-23,167.0800018310547,168.7100067138672,166.64999389648438,167.22999572753906,166.0250701904297,54147100.0,0.0,0.0,Apple  ( AAPL )  Provides Self-Service Overhaul for Mac Notebooks,https://www.zacks.com/stock/news/1971557/apple-aapl-provides-self-service-overhaul-for-mac-notebooks,"Apple (AAPL) extends its self-service repair solutions for MacBook Air and MacBook Pro notebooks, installed with the M1 chip.",0.079831,0.868917,0.377599,0.03061275019814865,0.030607384329109477,0.0306654394273162,0.03059197451911743,0.10648337875969176,0.377599,"(0.0302, 0.0324]","(155.85, 170.09]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
94,3182,3182.0,2022-08-24,167.32000732421875,168.11000061035156,166.25,167.52999877929688,166.32289123535156,53841500.0,0.0,0.0,Apple Stock Gets Fresh Buy Point Ahead Of iPhone 14 Reveal,https://www.investors.com/research/ibd-stock-of-the-day/apple-stock-gets-fresh-buy-point-ahead-of-iphone-14-reveal/,"Apple ( AAPL ) is the IBD Stock Of The Day as the consumer electronics giant prepares to unveil its iPhone 14 smartphones and other devices at a product launch next month. Meanwhile, Apple stock has set a new, lower buy point amid the recent market pullback.",0.267699,0.895116,0.410571,0.030568629318535115,0.03056114264701127,0.030589259046236727,0.030522847948399087,0.10625891024264392,0.410571,"(0.0302, 0.0324]","(155.85, 170.09]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
95,3183,3183.0,2022-08-25,168.77999877929688,170.13999938964844,168.35000610351562,170.02999877929688,168.80487060546875,51218200.0,0.0,0.0,Is Apple Stock a Buy After Its Latest Earnings?,https://www.fool.com/investing/2022/08/25/is-apple-stock-a-buy-after-its-latest-earnings/,"Apple's resilience was on display in Q3, showcasing how it has battled inflation and capitalized on consumer spending habits.",0.156289,0.629016,0.251299,0.030206286665664665,0.030162889615463408,0.030210090341927547,0.030147886953264848,0.10440278552632179,0.251299,"(0.0302, 0.0324]","(155.85, 170.09]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
96,3184,3184.0,2022-08-26,170.57000732421875,171.0500030517578,163.55999755859375,163.6199951171875,162.44105529785156,78961000.0,0.0,0.0,Justice Department may be readying potential antitrust lawsuit against Apple: report,https://www.marketwatch.com/story/justice-department-may-be-readying-potential-antitrust-lawsuit-vs-apple-report-11661540768,"The iPhone maker has been under investigation by the Justice Department for more than three years over charges from developers that it has abused its market power to stifle competition. It remains unclear if the department will pursue a formal case, according to a report in Politico on Friday, ...",0.084648,0.699089,0.212021,0.031154790296822867,0.03140903291747259,0.03142620757067115,0.031152548787934393,0.11113840093092288,0.212021,"(0.0302, 0.0324]","(155.85, 170.09]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
97,3185,3185.0,2022-08-29,161.14999389648438,162.89999389648438,159.82000732421875,161.3800048828125,160.2172088623047,73314000.0,0.0,0.0,"Apple May Add Satellite Connection to iPhones, Analyst Says",https://www.barrons.com/articles/apple-iphone-satellite-51661795084,"About a year ago, heading into the Apple launch of iPhone 13, there was talk that the new smartphone models would be able to send text messages and make calls via satellite services when other connections aren't available.",0.011645,0.973732,0.021248,0.03150180758990925,0.03149296949195956,0.031559897905806586,0.031441616521568475,0.11222122689658882,0.021248,"(0.0302, 0.0324]","(155.85, 170.09]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
98,3186,3186.0,2022-08-30,162.1300048828125,162.55999755859375,157.72000122070312,158.91000366210938,157.76499938964844,77906200.0,0.0,0.0,Apple  ( AAPL )  - Looking At Apple's Recent Whale Trades,https://www.benzinga.com/markets/options/22/08/28686286/looking-at-apples-recent-whale-trades,"Someone with a lot of money to spend has taken a bullish stance on Apple AAPL. We noticed this today when the big position showed up on publicly available options history that we track here at Benzinga. Whether this is an institution or just a wealthy individual, we don't know.",0.168985,0.852206,0.297638,0.03189439248926418,0.03202063051674266,0.032037298043216506,0.031847090806881764,0.11434784266651916,0.297638,"(0.0302, 0.0324]","(155.85, 170.09]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
99,3187,3187.0,2022-08-31,160.30999755859375,160.5800018310547,157.13999938964844,157.22000122070312,156.08717346191406,87991100.0,0.0,0.0,Apple  ( AAPL )  - Apple's Chief Privacy Officer Is Joining Law Firm That Helped Cupertino Take On Epic Games,https://www.benzinga.com/news/22/08/28695311/apples-executive-who-led-privacy-efforts-is-leaving-to-join-law-firm-that-took-on-epic-games,"Apple Inc AAPL Chief Privacy Officer Jane Horvath is reportedly leaving her post to take up employment at a law firm. What Happened: Horvath is joining Gibson, Dunn & Crutcher LLP, according to a Bloomberg report, which cited people familiar with the matter.",0.002373,0.7887,0.143371,0.03216922825887821,0.03229302497170909,0.032303728741419874,0.03216599087010828,0.11635126630793705,0.143371,"(0.0302, 0.0324]","(155.85, 170.09]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
100,3188,3188.0,2022-09-01,156.63999938964844,158.4199981689453,154.6699981689453,157.9600067138672,156.8218536376953,74229900.0,0.0,0.0,"3 ""Keep It Simple"" Stocks to Buy Today",https://www.fool.com/investing/2022/09/01/3-keep-it-simple-stocks/,"Investing is hard, so here are three simple stocks that would be great in any portfolio.",0.020983,0.866386,0.049289,0.03204825059353216,0.031995125095433376,0.03206665932632699,0.031915001196116156,0.11472953166402738,0.049289,"(0.0302, 0.0324]","(155.85, 170.09]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
101,3189,3189.0,2022-09-02,159.75,160.36000061035156,154.97000122070312,155.80999755859375,154.68734741210938,76957800.0,0.0,0.0,"If Apple Builds a Car, People Would Buy, Survey Indicates",https://www.barrons.com/articles/apple-stock-car-survey-51662135486,"A car from Apple yet to be announced, designed or built, already has strong traction with potential buyers, according to a new survey. That is a hint that making one might not be a bad idea, but it is far too early to seriously consider what it might mean for the company, or for the auto industry.",0.083794,0.891977,0.146319,0.03240252473954088,0.03256280195595066,0.032587262506509125,0.03236783028495793,0.11654430435894061,0.146319,"(0.0324, 0.0341]","(146.1, 155.85]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
102,3190,3190.0,2022-09-06,156.47000122070312,157.08999633789062,153.69000244140625,154.52999877929688,153.4165496826172,73714800.0,0.0,0.0,Apple's iPhone Event Will Be a Key Moment for the Stock,https://www.barrons.com/articles/apple-iphone-event-stock-price-today-51662500747,Apple's iPhone Event Is Wednesday. What to Watch. ...,-0.014151,0.999463,-0.025877,0.032617538886704704,0.03269827441940314,0.03272386530865074,0.032582266500211995,0.11723105089118412,-0.025877,"(0.0324, 0.0341]","(146.1, 155.85]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
103,3191,3191.0,2022-09-07,154.82000732421875,156.6699981689453,153.61000061035156,155.9600067138672,154.8362579345703,87449600.0,0.0,0.0,Will Apple's market cap touch 3 trillion dollars again with the launch of new iPhone model? | The Financial Express,https://www.financialexpress.com/investing-abroad/featured-stories/will-apples-market-cap-touch-3-trillion-dollars-again-with-the-launch-of-new-iphone-model/2658617/,Will Apple's market cap touch 3 trillion dollars again with the launch of new iPhone model? The Financial Express ...,0.237366,0.927,0.437473,0.03237752878805217,0.03233048847154349,0.03240665204632023,0.032280178956204185,0.11725168247091491,0.437473,"(0.0302, 0.0324]","(155.85, 170.09]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
104,3192,3192.0,2022-09-08,154.63999938964844,156.36000061035156,152.67999267578125,154.4600067138672,153.34707641601562,84923800.0,0.0,0.0,Globalstar Sinks on Apple Deal. It's a Case of 'Buy the Rumor; Sell the News.',https://www.barrons.com/articles/globalstar-sinks-apple-deal-51662659637,Globalstar Sinks on Apple Deal. It's a Case of 'Buy the Rumor. Sell the News.' ...,-0.28135,0.997909,-0.485974,0.03262938616818889,0.03263692614161057,0.032708538296176835,0.03255434391648611,0.1182005965830194,-0.485974,"(0.0324, 0.0341]","(146.1, 155.85]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
105,3193,3193.0,2022-09-09,155.47000122070312,157.82000732421875,154.75,157.3699951171875,156.23609924316406,68028800.0,0.0,0.0,Apple  ( NASDAQ:AAPL )  - Apple 'Selling Fear' With Focus On Safety In New Products; Analysts See More Reasons For Consumers To Upgrade To iPhone 14,https://www.benzinga.com/analyst-ratings/analyst-color/22/09/28813951/apple-selling-fear-with-focus-on-safety-in-new-products-analysts-see-reasons-for-co,"The September event from Apple Inc AAPL revealed details of the new iPhone 14, Apple Watch and Airpods. Here's what analysts think of the updates and what it could mean for the future of the technology giant. The Apple Analysts: Morgan Stanley analyst Erik Woodring had an Overweight rating and a ...",0.095321,0.960489,0.141209,0.03214462633628622,0.032067439482700896,0.032162771471985485,0.0320379428607738,0.11460533940703604,0.141209,"(0.0302, 0.0324]","(155.85, 170.09]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
106,3198,3198.0,2022-09-16,151.2100067138672,151.35000610351562,148.3699951171875,150.6999969482422,149.61415100097656,162278800.0,0.0,0.0,Here's How Much $1000 Invested In Apple 10 Years Ago Would Be Worth Today - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/news/earnings/22/09/28897179/heres-how-much-1000-invested-in-apple-10-years-ago-would-be-worth-today,"Apple AAPL has outperformed the market over the past 10 years by 9.52% on an annualized basis producing an average annual return of 19.6%. Currently, Apple has a market capitalization of $2.40 trillion.",0.160819,0.983605,0.387251,0.03327996806200599,0.03330238716095782,0.0333085280520534,0.03317657081818088,0.12544676034825308,0.387251,"(0.0324, 0.0341]","(146.1, 155.85]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
107,3199,3199.0,2022-09-19,149.30999755859375,154.55999755859375,149.10000610351562,154.47999572753906,153.36691284179688,81474200.0,0.0,0.0,"Apple iPhone 14's Emergency SOS Satellite Connectivity Feature Runs On Qualcomm Chips And More - Apple  ( NASDAQ:AAPL ) , Qualcomm  ( NASDAQ:QCOM ) ",https://www.benzinga.com/news/22/09/28909631/qualcomm-chips-capable-of-satellite-connectivity-to-power-apple-iphone-14,"Apple Inc's AAPL iPhone 14 models have a Qualcomm Inc QCOM chip that can talk to satellites, Reuters reports citing iFixit and an Apple statement. The chips have additional custom-designed Apple components as its most important new feature.",0.162924,0.891977,0.008425,0.032626001746870324,0.03240564994587771,0.03262935327599688,0.03239653936509165,0.11791686605044034,0.008425,"(0.0324, 0.0341]","(146.1, 155.85]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
108,3200,3200.0,2022-09-20,153.39999389648438,158.0800018310547,153.0800018310547,156.89999389648438,155.76947021484375,107689800.0,0.0,0.0,Why Apple Stock Jumped 1.5% On Tuesday While Markets Tumbled - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/trading-ideas/movers/22/09/28939204/why-apple-stock-jumped-1-5-on-tuesday-while-markets-tumbled,Apple Inc AAPL shares jumped 1.5% on Tuesday after the Cupertino-based company said it would raise App Store prices in Europe.,0.145808,0.929758,0.258383,0.032221853521382404,0.032078069120037696,0.03226960766437668,0.03206476015440847,0.11787613862064716,0.258383,"(0.0302, 0.0324]","(155.85, 170.09]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
109,3201,3201.0,2022-09-21,157.33999633789062,158.74000549316406,153.60000610351562,153.72000122070312,152.61239624023438,101696800.0,0.0,0.0,'Bye China': Apple Shifting Substantial iPhone Production To India Over 3 Years - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/news/22/09/28946782/apple-could-migrate-25-of-iphone-production-to-india-by-2025-says-this-analyst,"Apple Inc AAPL may start manufacturing one out of four iPhones in India by 2025, J.P.Morgan analysts said, as it strived to migrate some production away from China amid mounting geopolitical tensions and strict COVID-19 lockdowns in the country. J.P. Morgan had an Overweight and $200 price target ...",0.03073,0.84035,-0.065329,0.03275522205082828,0.03290664198189385,0.03296427034886761,0.03275014194946527,0.11994214317601218,-0.065329,"(0.0324, 0.0341]","(146.1, 155.85]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
110,3202,3202.0,2022-09-22,152.3800048828125,154.47000122070312,150.91000366210938,152.74000549316406,151.6394500732422,86652500.0,0.0,0.0,Senators Raise Concerns Over Apple's Potential Deal With Chinese Chip Maker,https://www.barrons.com/articles/apple-ymrc-senators-security-51663873555,Apple's Potential Deal With a Chinese Chip Maker Concerns U.S. Senators ...,0.063677,0.926714,0.113492,0.03292351043976785,0.03290806109937896,0.03299724845730906,0.03284459523685054,0.11966358365902997,0.113492,"(0.0324, 0.0341]","(146.1, 155.85]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
111,3203,3203.0,2022-09-23,151.19000244140625,151.47000122070312,148.55999755859375,150.42999267578125,149.34609985351562,96029900.0,0.0,0.0,Check Out What Whales Are Doing With AAPL - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/markets/options/22/09/28984419/check-out-what-whales-are-doing-with-aapl,"A whale with a lot of money to spend has taken a noticeably bullish stance on Apple. Looking at options history for Apple AAPL we detected 37 strange trades. If we consider the specifics of each trade, it is accurate to state that 51% of the investors opened trades with bullish expectations and ...",0.203714,0.772528,0.343483,0.03332778072938335,0.03336128155610828,0.03337358132043732,0.03324462636509712,0.12218421228595537,0.343483,"(0.0324, 0.0341]","(146.1, 155.85]",0,0.0,514.3450277825909,0.0,514.3450277825909,0.0
112,3204,3204.0,2022-09-26,149.66000366210938,153.77000427246094,149.63999938964844,150.77000427246094,149.68365478515625,93339400.0,0.0,0.0,Apple  ( AAPL )  Starts Producing iPhone 14 in India Ahead of Time,https://www.zacks.com/stock/news/1984968/apple-aapl-starts-producing-iphone-14-in-india-ahead-of-time,"Apple (AAPL) has started producing the latest iPhone 14 in India much sooner than expected, driven by a smooth production rollout.",0.109903,0.905952,0.192206,0.033267595562737486,0.033218584182507366,0.03339827462107533,0.0332176975756439,0.12172018538375187,0.192206,"(0.0324, 0.0341]","(146.1, 155.85]",1,1.0,514.3450277825909,514.3450277825909,0.0,0.0
113,3205,3205.0,2022-09-27,152.74000549316406,154.72000122070312,149.9499969482422,151.75999450683594,150.66650390625,84442700.0,0.0,0.0,Is Apple Stock A 'Safe Haven' For Tech Investors? Here's What iPhone Demand Trends Show - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/analyst-ratings/analyst-color/22/09/29033912/is-apple-stock-a-safe-haven-for-tech-investors-heres-what-iphone-demand-trends-show,"Shares of Apple Inc AAPL have held up well relative to the rest of big tech this year, and Loup Ventures' Gene Munster doesn't expect the trend to break down anytime soon. What Happened: Munster referred to Apple as a ""safe haven"" for tech investors Tuesday on CNBC's ""Squawk Box.""",0.18204,0.937588,0.423937,0.033093703684894,0.03313611852560965,0.03322098854825435,0.03301464197547461,0.12026610711941076,0.423937,"(0.0324, 0.0341]","(146.1, 155.85]",0,0.0,517.7223345423886,0.0,517.7223345423886,3.377306759797648
114,3206,3206.0,2022-09-28,147.63999938964844,150.63999938964844,144.83999633789062,149.83999633789062,148.76034545898438,146691400.0,0.0,0.0,Intel Not Ready to Cash in Its Chips with Apple,https://www.thestreet.com/technology/intel-not-ready-to-cash-in-its-chips-with-apple,"Apple left Intel two years ago in favor of its own chips, but an Intel executive says there's always hope.",0.085443,0.897198,0.238176,0.03343278267572216,0.03333406964829654,0.03346831955994274,0.03320628524571985,0.1254928061794112,0.238176,"(0.0324, 0.0341]","(146.1, 155.85]",0,0.0,517.7223345423886,0.0,517.7223345423886,0.0
115,3207,3207.0,2022-09-29,146.10000610351562,146.72000122070312,140.67999267578125,142.47999572753906,141.453369140625,128138200.0,0.0,0.0,Apple Stock Swoons as BofA Cuts Rating. Consumer Demand Is the Key.,https://www.barrons.com/articles/apple-stock-iphone-demand-51664467488,The pressure on Apple shares continued on Thursday amid an intensifying debate on Wall Street about the strength of iPhone 14 demand and the company's vulnerability to a slowdown in consumer spending.,-0.007348,0.985674,-0.013182,0.03480630093840242,0.03498239409035551,0.03501211514890511,0.03471706838763425,0.1310262527143816,-0.013182,"(0.0341, 0.0386]","(125.01899999999999, 146.1]",0,0.0,517.7223345423886,0.0,517.7223345423886,0.0
116,3208,3208.0,2022-09-30,141.27999877929688,143.10000610351562,138.0,138.1999969482422,137.2042236328125,124925300.0,0.0,0.0,Apple Stock Had an Awful September. But the Quarter Wasn't Half-Bad.,https://www.barrons.com/articles/apple-stock-september-quarter-51664569436,"Apple stock has had a rough month, but there is more to the story-overall the third quarter looked a lot better. The last few weeks have been busy for Apple ( ticker: AAPL ) .",0.159333,0.985674,0.284418,0.03566354557227127,0.03582303789825307,0.03591565729971341,0.03565306652649587,0.13490033956813088,0.284418,"(0.0341, 0.0386]","(125.01899999999999, 146.1]",1,1.0,517.7223345423886,517.7223345423886,0.0,0.0
117,3209,3209.0,2022-10-03,138.2100067138672,143.07000732421875,137.69000244140625,142.4499969482422,141.42359924316406,114311700.0,0.0,0.0,Here's How Much You Would Have Made Owning Apple Stock In The Last 20 Years - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/news/earnings/22/10/29119160/heres-how-much-you-would-have-made-owning-apple-stock-in-the-last-20-years,"Apple AAPL has outperformed the market over the past 20 years by 29.32% on an annualized basis producing an average annual return of 37.09%. Currently, Apple has a market capitalization of $2.23 trillion.",0.160819,0.983605,0.387251,0.034812152655379534,0.034600031040955694,0.0348426407757304,0.0345735690045463,0.13025229823256987,0.387251,"(0.0341, 0.0386]","(125.01899999999999, 146.1]",1,1.0,533.6436078447983,533.6436078447983,0.0,15.921273302409759
118,3210,3210.0,2022-10-04,145.02999877929688,146.22000122070312,144.25999450683594,146.10000610351562,145.0473175048828,87830100.0,0.0,0.0,Apple Analysts Flag 'Major Buying Opportunity': Why The Recent Pullback Hasn't Derailed The Stock's Ride To $210 - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/analyst-ratings/analyst-color/22/10/29141548/apple-analysts-flag-major-buying-opportunity-why-the-recent-pullback-hasnt-derailed,Apple Inc AAPL shares are down about 7% over the last month and one analyst firm sees a significant buying opportunity amid the pullback. What Happened: Tigress Financial Partners on Tuesday reiterated a Strong Buy rating on Apple.,0.353088,0.857533,0.427978,0.03411561363660342,0.034065300487591814,0.03412123297025388,0.03402886366393979,0.12519448364359548,0.427978,"(0.0324, 0.0341]","(125.01899999999999, 146.1]",0,0.0,547.3172062724233,0.0,547.3172062724233,13.673598427624938
119,3211,3211.0,2022-10-05,144.07000732421875,147.3800048828125,143.00999450683594,146.39999389648438,145.34512329101562,79471000.0,0.0,0.0,Why I Wouldn't Touch Apple's Stock With a 10 Foot Pole,https://www.fool.com/investing/2022/10/05/why-i-wouldnt-touch-apples-stock-with-a-10-foot-po/,Apple cutting iPhone production is a sign of a weakening consumer.,-0.055637,0.904419,-0.097572,0.034059718358746945,0.03395013354253052,0.034105290482457605,0.03389969075396917,0.12425480527044487,-0.097572,"(0.0324, 0.0341]","(146.1, 155.85]",0,0.0,547.3172062724233,0.0,547.3172062724233,0.0
120,3212,3212.0,2022-10-06,145.80999755859375,147.5399932861328,145.22000122070312,145.42999267578125,144.38211059570312,68402200.0,0.0,0.0,Apple Plans Appeal to Completely Overturn Slashed French Antitrust Fine,https://www.barrons.com/articles/apple-france-antitrust-fine-appeal-51665075855,"Apple said it plans to appeal a French antitrust fine that was slashed on Thursday, saying the fine should be overturned in full. Reuters was first to report Thursday that a French court reduced a fine against Apple ( ticker: AAPL ) for alleged anti-competitive behavior to about €372 million from ...",0.259012,0.967875,0.444421,0.0342411818167986,0.0342591256171751,0.03434022919250569,0.03423124591263923,0.12405223443858851,0.444421,"(0.0341, 0.0386]","(125.01899999999999, 146.1]",0,0.0,547.3172062724233,0.0,547.3172062724233,0.0
121,3213,3213.0,2022-10-07,142.5399932861328,143.10000610351562,139.4499969482422,140.08999633789062,139.08059692382812,85925600.0,0.0,0.0,What Are Whales Doing With Apple - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/markets/options/22/10/29185062/what-are-whales-doing-with-apple,"A whale with a lot of money to spend has taken a noticeably bearish stance on Apple. Looking at options history for Apple AAPL we detected 15 strange trades. If we consider the specifics of each trade, it is accurate to state that 40% of the investors opened trades with bullish expectations and ...",0.160884,0.73856,0.138904,0.035279357386421364,0.03540311760027252,0.03543110756632948,0.03524667157731758,0.1304089716687956,0.138904,"(0.0341, 0.0386]","(125.01899999999999, 146.1]",0,0.0,547.3172062724233,0.0,547.3172062724233,0.0
122,3223,3223.0,2022-10-21,142.8699951171875,147.85000610351562,142.64999389648438,147.27000427246094,146.20887756347656,86548600.0,0.0,0.0,Apple's design chief is leaving company three years after replacing Jony Ive,https://www.marketwatch.com/story/apples-design-chief-is-leaving-company-three-years-after-replacing-jony-ive-11666382422,"Apple Inc.'s head of industrial design is leaving the company, marking another significant loss in the department responsible for the iconic look and feel of its iPhones, Macs and other popular consumer products.",0.228396,0.967875,0.397096,0.033898740550812115,0.033692774820054255,0.033925430451790715,0.03368231066046379,0.1241000620195693,0.397096,"(0.0324, 0.0341]","(146.1, 155.85]",1,1.0,547.3172062724233,547.3172062724233,0.0,0.0
