,index,date,open,high,low,close,adj close,volume,dividends,stock splits,feature_close,feature_open,feature_high,feature_low,feature_volume,categ_test,categ_test2,position,real_position,portfolio_valuation,reward
611,2659,2020-07-28 00:00:00,32.29999923706055,32.56999969482422,32.01100158691406,32.099998474121094,28.300437927246094,4301053,0.0,0.0,0.10806405443904867,0.1082575505232432,0.10851687774149264,0.10797756411420377,0.47583710780297206,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
612,2660,2020-07-29 00:00:00,32.36000061035156,32.42499923706055,32.15999984741211,32.40999984741211,28.573740005493164,6410516,0.0,0.0,0.10732696787479797,0.10727933129963328,0.10734124415464742,0.10708804245314581,0.48359921007924456,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
613,2661,2020-07-30 00:00:00,31.229999542236328,31.3799991607666,30.170000076293945,30.84000015258789,27.18957901000977,11839841,0.0,0.0,0.11118069185077913,0.11158816924805982,0.11174353772730099,0.11046848374979308,0.5281122139329566,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
614,2662,2020-07-31 00:00:00,30.809999465942383,30.81999969482422,29.549999237060547,29.809999465942383,26.2814998626709,9047381,0.0,0.0,0.11388272226080276,0.11498957922461363,0.11500046566276316,0.11358885537391836,0.5373360002850479,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
615,2663,2020-08-03 00:00:00,29.959999084472656,30.3799991607666,29.780000686645508,30.299999237060547,26.7134952545166,6443493,0.0,0.0,0.11257913442992959,0.1122067067226937,0.11266615694721277,0.11200782626298093,0.5174449418192425,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
616,2664,2020-08-04 00:00:00,30.850000381469727,31.48500061035156,30.809999465942383,31.350000381469727,27.63921546936035,5737440,0.0,0.0,0.10989519098326425,0.10938235154675113,0.1100322558007082,0.10934096502597779,0.49641223242148896,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
617,2665,2020-08-05 00:00:00,31.959999084472656,32.05500030517578,31.38500022888184,31.520000457763672,27.78908920288086,4572046,0.0,0.0,0.10947405550124975,0.1099138655437012,0.11000803098356346,0.10933788163106914,0.48653144487221284,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
618,2666,2020-08-06 00:00:00,31.1299991607666,31.399999618530277,31.06999969482422,31.25,27.55104637145996,3633005,0.0,0.0,0.11014462003783715,0.1100215026398248,0.1102978521844957,0.10995976683464817,0.4833782619992142,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
619,2667,2020-08-07 00:00:00,30.670000076293945,30.86000061035156,30.459999084472656,30.84000015258789,27.18957901000977,3951120,0.0,0.0,0.11118069185077913,0.11100145796615621,0.11120171367526134,0.11077867381669333,0.49252625051350424,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
620,2668,2020-08-10 00:00:00,31.229999542236328,31.479999542236328,31.15139961242676,31.450000762939453,27.727373123168945,3528310,0.0,0.0,0.10964702460258233,0.10942381790630909,0.10967733943817552,0.10934369132526321,0.47937453720176754,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
621,2669,2020-08-11 00:00:00,32.4900016784668,32.560001373291016,31.76000022888184,31.850000381469727,28.080028533935547,5656384,0.0,0.0,0.10866679285846631,0.109291439863443,0.10935901229495851,0.1085779466928208,0.48817253345477074,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
622,2670,2020-08-12 00:00:00,33.040000915527344,33.189998626708984,32.650001525878906,32.869998931884766,28.97929573059082,5308674,0.0,0.0,0.10625374106091352,0.10641068116888688,0.10654848488473662,0.1060494376553052,0.4710937982264025,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
623,2671,2020-08-13 00:00:00,32.290000915527344,32.314998626708984,31.571399688720703,31.670000076293945,28.195831298828125,3820813,0.32,0.0,0.109105457992911,0.10971763829342183,0.10974207350316349,0.1090069980836295,0.47855932266031603,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
624,2672,2020-08-14 00:00:00,30.940000534057617,31.229999542236328,30.86000061035156,31.11000061035156,27.697263717651367,3795139,0.0,0.0,0.11049595831203178,0.11031982626397029,0.11061970713983471,0.11023660557473516,0.48695696875818517,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
625,2673,2020-08-17 00:00:00,31.190000534057617,31.270000457763672,30.804500579833984,30.940000534057617,27.54591178894043,4057804,0.0,0.0,0.11092597941710178,0.11118608559672448,0.11126887933693684,0.11078412226442864,0.4917954827375341,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
626,2674,2020-08-18 00:00:00,30.959999084472656,31.19499969482422,30.530000686645508,30.540000915527344,27.189790725708008,6547315,0.0,0.0,0.11195275793296167,0.11239999725752975,0.11264760028316792,0.11194203427477532,0.5139019361301363,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
627,2675,2020-08-19 00:00:00,30.6200008392334,30.88999938964844,30.350000381469727,30.420000076293945,27.082958221435547,3824757,0.0,0.0,0.11226496649487275,0.11248038820039379,0.1127689835163717,0.11218923476381219,0.49825790452987734,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
628,2676,2020-08-20 00:00:00,30.100000381469727,30.31999969482422,29.950000762939453,30.1200008392334,26.81586456298828,4721167,0.0,0.0,0.11305409481792546,0.11303204148632068,0.11327381990856021,0.11286617713526441,0.5102113593817345,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
629,2677,2020-08-21 00:00:00,29.57999992370605,29.709999084472656,29.450000762939453,29.6299991607666,26.37961769104004,4673192,0.0,0.0,0.11437014611019057,0.11431314716972067,0.11446114595743069,0.11416449651753348,0.5183041965208501,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
630,2678,2020-08-24 00:00:00,30.40999984741211,30.84499931335449,30.170000076293945,30.530000686645508,27.180889129638672,5080002,0.0,0.0,0.11197870135433867,0.11184970258337666,0.11231492182377675,0.11159017291440815,0.5057589867664015,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
631,2679,2020-08-25 00:00:00,30.770000457763672,30.81999969482422,29.809999465942383,30.059999465942383,26.76244354248047,4149134,0.0,0.0,0.11321342072591252,0.11399002877871393,0.11404404128064484,0.11293559381532632,0.5069331492502994,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
632,2680,2020-08-26 00:00:00,30.100000381469727,30.268400192260746,29.88999938964844,30.030000686645508,26.735736846923828,3992483,0.0,0.0,0.11329326763464014,0.1133707994200031,0.11355658316352181,0.11313765828140047,0.5061579604904239,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
633,2681,2020-08-27 00:00:00,30.06999969482422,30.165000915527344,29.542800903320312,29.780000686645508,26.51316261291504,5544677,0.0,0.0,0.11396363237275073,0.11428904997903054,0.11439497191721223,0.11369509777869545,0.5214354791253308,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
634,2682,2020-08-28 00:00:00,30.06999969482422,30.295000076293945,29.8799991607666,30.190000534057617,26.87818717956543,5251411,0.0,0.0,0.11286885396257572,0.11273693032936655,0.11298385639534385,0.11252697158270739,0.5125540605044437,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
635,2683,2020-08-31 00:00:00,30.350000381469727,30.350000381469727,29.670000076293945,29.68000030517578,26.42413330078125,4937139,0.0,0.0,0.1142342787641458,0.11498640481750202,0.11498640481750202,0.11422292459622901,0.5192822241617976,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
636,2684,2020-09-01 00:00:00,29.200000762939453,29.59000015258789,28.924999237060547,29.200000762939453,25.996789932250977,6213614,0.0,0.0,0.11555372079595227,0.11555372079595227,0.11600809531033232,0.11522966297226069,0.5356935904282687,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
637,2685,2020-09-02 00:00:00,29.209999084472656,29.25,28.93000030517578,29.040000915527344,25.85433959960937,5996161,0.0,0.0,0.1160011747686216,0.11620216868699877,0.11624929294932711,0.11587048978836802,0.537418371110781,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
638,2686,2020-09-03 00:00:00,29.049999237060547,29.61000061035156,28.73500061035156,28.940000534057617,25.76530647277832,6178531,0.0,0.0,0.11628281539583879,0.11641390445277164,0.11707367312378832,0.11603717523254557,0.5403106707102906,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
639,2687,2020-09-04 00:00:00,29.479999542236328,29.5132999420166,28.584999084472656,28.90999984741211,25.73859977722168,7398020,0.0,0.0,0.11636760873422729,0.11704296332246747,0.11708201401255162,0.11597655103370141,0.5471021459109445,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
640,2688,2020-09-08 00:00:00,28.31999969482422,28.43000030517578,27.84499931335449,28.030000686645508,24.95513153076172,6149304,0.0,0.0,0.11891813442807353,0.11928534342286097,0.11942364803408789,0.11868188765214714,0.557682806982387,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
641,2689,2020-09-09 00:00:00,28.920000076293945,29.030000686645508,28.43269920349121,28.520000457763672,25.39138603210449,5839572,0.0,0.0,0.11748266331758132,0.1179710149342855,0.11810412859837734,0.11737516863645236,0.5462891940524599,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
642,2690,2020-09-10 00:00:00,28.88999938964844,28.93000030517578,27.86000061035156,27.8700008392334,24.812686920166016,6583656,0.0,0.0,0.11939543492664689,0.12068515938530268,0.1207348054615044,0.11938255795011261,0.5633333440736378,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
643,2691,2020-09-11 00:00:00,28.15999984741211,28.31999969482422,27.739999771118164,28.07999992370605,24.99964904785156,6880587,0.0,0.0,0.1187698570335474,0.11887117289673749,0.11907294398625652,0.11833601907635471,0.5606914020233192,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
644,2692,2020-09-14 00:00:00,28.07999992370605,28.07999992370605,27.63999938964844,27.71999931335449,24.679141998291016,5963504,0.0,0.0,0.11984683376057832,0.12031232536264458,0.12031232536264458,0.11974257067236593,0.5628127406998745,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
645,2693,2020-09-15 00:00:00,28.170000076293945,28.399999618530277,27.780000686645508,27.84000015258789,24.785978317260746,6545371,0.0,0.0,0.11948541029867382,0.11990867695043136,0.1202007583834033,0.11940791464882387,0.563730910710959,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
646,2694,2020-09-16 00:00:00,27.82999992370605,28.3799991607666,27.665000915527344,28.049999237060547,24.97294044494629,11434155,0.0,0.0,0.11885877702144342,0.11857806286147071,0.11927574806277268,0.118366067727257,0.5793980723287234,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
647,2695,2020-09-17 00:00:00,27.649999618530277,27.84000015258789,27.350000381469727,27.600000381469727,24.57230758666992,10235336,0.0,0.0,0.1202107152423088,0.12027629232935529,0.12052441286125692,0.11988103250306921,0.5848317529700229,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
648,2696,2020-09-18 00:00:00,27.239999771118164,27.290000915527344,26.86000061035156,26.979999542236328,24.020320892333984,7042581,0.0,0.0,0.1221310559570049,0.12248652813005105,0.12255450053259205,0.12196583653261894,0.5844138453590583,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
649,2697,2020-09-21 00:00:00,26.299999237060547,26.399999618530277,25.920000076293945,26.309999465942383,23.42382049560547,8348456,0.0,0.0,0.1242854101531401,0.12427096071997214,0.12441520570686233,0.12371778565184109,0.6057615922866209,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
650,2698,2020-09-22 00:00:00,26.950000762939453,27.20499992370605,26.399999618530277,26.63999938964844,23.717618942260746,6777133,0.0,0.0,0.12321373490858817,0.12364802556806354,0.12400153351418952,0.1228740266778909,0.5904303704766767,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
651,2699,2020-09-23 00:00:00,27.100000381469727,27.147499084472656,26.049999237060547,26.1200008392334,23.254661560058597,8124938,0.0,0.0,0.12491199202556777,0.1263221146993986,0.12638915854956848,0.1248092509252596,0.6091289488583603,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
652,2700,2020-09-24 00:00:00,26.530000686645508,26.8799991607666,26.059999465942383,26.540000915527344,23.628585815429688,9533087,0.0,0.0,0.12353628298038236,0.12352208292930122,0.12401591450239287,0.12284858472991994,0.605511627477952,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
653,2701,2020-09-25 00:00:00,25.88999938964844,26.075000762939453,25.549999237060547,25.739999771118164,22.91634559631348,9607179,0.0,0.0,0.12618672191755093,0.1264124630583591,0.12668908543679447,0.1258988856101413,0.6246317533967551,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
654,2702,2020-09-28 00:00:00,26.190000534057617,26.40999984741211,26.07999992370605,26.09000015258789,23.22795295715332,8440087,0.0,0.0,0.12501157860950188,0.12515820850186488,0.12547883102279936,0.1249968844407842,0.6112879678536123,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
655,2703,2020-09-29 00:00:00,25.90999984741211,25.93000030517578,25.420000076293945,25.649999618530277,22.836219787597656,7121182,0.0,0.0,0.12649292807009305,0.12688612230362892,0.12691620505787443,0.1261417667400354,0.6151494937819368,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
656,2704,2020-09-30 00:00:00,25.530000686645508,25.6200008392334,25.06999969482422,25.170000076293945,22.40887451171875,7345651,0.0,0.0,0.12815466040528192,0.12871888153867914,0.12885869365889602,0.12799649941326569,0.6281135855170262,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
657,2705,2020-10-01 00:00:00,24.6299991607666,24.75,24.11000061035156,24.239999771118164,21.580894470214844,8728720,0.0,0.0,0.13151832433419758,0.13217678252110912,0.13237729040072016,0.13129648298513805,0.6593287725712305,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
658,2706,2020-10-02 00:00:00,23.809999465942383,24.75,23.739999771118164,24.600000381469727,21.90140151977539,8151479,0.0,0.0,0.1301929434463638,0.12886608085001183,0.13044005850633195,0.12874639554583253,0.6468987680639539,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
659,2707,2020-10-05 00:00:00,25.1299991607666,25.43000030517578,24.86000061035156,25.40999984741211,22.62254524230957,6962014,0.0,0.0,0.1273177021154734,0.12688163469187025,0.12734866630722208,0.12645651829712118,0.620070029629401,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
660,2708,2020-10-06 00:00:00,26.06999969482422,26.32999992370605,25.26499938964844,25.299999237060547,22.52461242675781,6744541,0.0,0.0,0.12769978114644134,0.1288847950423198,0.12927703830992748,0.12764506371428216,0.6215116390939328,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
661,2709,2020-10-07 00:00:00,25.43000030517578,25.61000061035156,25.165000915527344,25.59000015258789,22.78280067443848,8851622,0.0,0.0,0.1266979928410282,0.1264528945736408,0.1267285230444214,0.1260435387798587,0.6250922697008836,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
662,2710,2020-10-08 00:00:00,25.989999771118164,26.46999931335449,25.950000762939453,26.440000534057617,23.53955841064453,6181265,0.0,0.0,0.1238607401298625,0.1232114891847515,0.12390362799269347,0.12315323650685846,0.591415778562547,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
663,2711,2020-10-09 00:00:00,27.100000381469727,27.19499969482422,26.57999992370605,26.65999984741211,23.73542213439941,10305656,0.0,0.0,0.12314944965559642,0.12376345689598026,0.12389471645003738,0.12303672427564373,0.6057090593069279,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
664,2712,2020-10-12 00:00:00,26.420000076293945,26.434999465942383,26.01000022888184,26.299999237060547,23.414915084838867,4889638,0.0,0.0,0.1243182131187028,0.12449130786924882,0.12451288838329037,0.12389662291961769,0.5856513033040848,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
665,2713,2020-10-13 00:00:00,26.1200008392334,26.15999984741211,25.6299991607666,25.81999969482422,22.98757553100586,4736456,0.0,0.0,0.12591593385072167,0.12636333753296575,0.12642260105876235,0.1256298817184738,0.5953059611296567,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
666,2714,2020-10-14 00:00:00,25.690000534057617,26.190000534057617,25.63999938964844,25.790000915527344,22.96086311340332,4767882,0.0,0.0,0.12601732221869966,0.12586668153066866,0.12661409705283497,0.12579113970851408,0.5962548349442158,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
667,2715,2020-10-15 00:00:00,24.739999771118164,25.399999618530277,24.6200008392334,25.3700008392334,22.586936950683597,5325005,0.0,0.0,0.1274563381838916,0.12646516561210336,0.12750291888061843,0.12627351394839662,0.610481816956631,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
668,2716,2020-10-16 00:00:00,25.170000076293945,25.59000015258789,24.940000534057617,25.270000457763672,22.497907638549805,4770070,0.0,0.0,0.1278044274242495,0.1276475169665997,0.12830239799771723,0.12728424627619642,0.6085425903933742,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
669,2717,2020-10-19 00:00:00,25.299999237060547,25.73500061035156,25.040000915527344,25.040000915527344,22.29313468933105,4627761,0.0,0.0,0.12861319748584632,0.12902572873207596,0.1297065430539784,0.12861319748584632,0.6129226502650442,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
670,2718,2020-10-20 00:00:00,25.32999992370605,25.604999542236328,25.170000076293945,25.31999969482422,22.54241943359375,4062899,0.0,0.0,0.12763011943810587,0.12764571484818188,0.12807218270620618,0.12739545225341142,0.6010034557501434,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
671,2719,2020-10-21 00:00:00,25.11000061035156,25.23500061035156,24.799999237060547,24.82999992370605,22.106170654296875,4046687,0.0,0.0,0.12936176424957482,0.12981337927428835,0.13001336906557254,0.1293130741954512,0.6127027437121265,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
672,2720,2020-10-22 00:00:00,24.6299991607666,25.489999771118164,24.559999465942383,25.450000762939453,22.658159255981445,5203197,0.0,0.0,0.12717939787600493,0.12589253760355348,0.1272411046102745,0.12578070670219493,0.6076535693015427,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
673,2721,2020-10-23 00:00:00,25.899999618530277,25.975000381469727,25.295000076293945,25.61000061035156,22.80060577392578,4235291,0.0,0.0,0.12662955278232865,0.12706922594377318,0.12718213487096877,0.12614629729662152,0.5958204698614907,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
674,2722,2020-10-26 00:00:00,25.18000030517578,25.229999542236328,24.665000915527344,24.82999992370605,22.106170654296875,5347015,0.0,0.0,0.12936176424957482,0.1299254953946234,0.13000538680740897,0.12909324533440258,0.6239246502956101,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
675,2723,2020-10-27 00:00:00,24.440000534057617,24.5,24.170000076293945,24.190000534057617,21.536380767822266,6143508,0.0,0.0,0.13170480679460933,0.13212985058248145,0.13223121318443964,0.1316706129620609,0.646172225191609,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
676,2724,2020-10-28 00:00:00,23.43000030517578,23.70890045166016,23.06999969482422,23.100000381469727,20.565954208374023,8483371,0.0,0.0,0.13592348840653215,0.136537541708215,0.1370498039759461,0.13586722974580845,0.690632822030559,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
677,2725,2020-10-29 00:00:00,23.82999992370605,24.7450008392334,23.59000015258789,24.6299991607666,21.928110122680664,11682777,0.0,0.0,0.13008385250627422,0.12874321542649875,0.1302729838265757,0.12833223741732086,0.6607237847525561,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
678,2726,2020-10-30 00:00:00,25.229999542236328,25.600000381469727,25.06999969482422,25.549999237060547,22.7471866607666,9439823,0.0,0.0,0.12683512264409347,0.12634183330334678,0.12691164239579558,0.1260928374245971,0.628588973288502,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
679,2727,2020-11-02 00:00:00,26.32999992370605,26.8700008392334,25.899999618530277,26.670000076293945,23.74432373046875,8077173,0.0,0.0,0.12311733527039674,0.12263625651496846,0.12339746698335283,0.1220188580677777,0.5963461735111016,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
680,2728,2020-11-03 00:00:00,27.25,27.299999237060547,26.690000534057617,26.8700008392334,23.922386169433597,7717461,0.0,0.0,0.12247898589773144,0.12300161584972791,0.12306983888947133,0.12222883814095874,0.5902119645169386,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
681,2729,2020-11-04 00:00:00,26.790000915527344,27.2450008392334,26.32999992370605,26.899999618530277,23.949094772338867,7404175,0.0,0.0,0.12238387803392219,0.12223155257837817,0.12285762437564064,0.1215876957989828,0.5880131900586593,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
682,2730,2020-11-05 00:00:00,27.0,27.26000022888184,26.75,26.84000015258789,23.89567756652832,5926139,0.0,0.0,0.12257426598678187,0.1227957096597314,0.12315277257351032,0.12244912275177951,0.5810314222853578,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
683,2731,2020-11-06 00:00:00,26.90999984741211,27.209999084472656,26.57999992370605,26.670000076293945,23.74432373046875,5030635,0.0,0.0,0.12311733527039674,0.12345324145668449,0.12386893549673719,0.12299059021489728,0.5785923034311828,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
684,2732,2020-11-09 00:00:00,30.450000762939453,31.01000022888184,29.96999931335449,30.229999542236328,26.913795471191406,11753169,0.0,0.0,0.11276330946965325,0.11300317800000458,0.11360601364531815,0.11247756896809864,0.5385257595380929,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
685,2733,2020-11-10 00:00:00,31.479999542236328,31.77750015258789,31.034500122070312,31.76000022888184,28.275959014892575,10317788,0.0,0.0,0.10888563031056671,0.10860681310294908,0.10890297456116285,0.10815804370501261,0.508481732921154,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
686,2734,2020-11-11 00:00:00,32.02000045776367,32.06999969482422,31.200000762939453,31.38999938964844,27.94654655456543,6114795,0.0,0.0,0.1097957763116835,0.11042882412440756,0.11047853047530679,0.10960236336937233,0.49780892342334826,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
687,2735,2020-11-12 00:00:00,30.809999465942383,31.43000030517578,30.350000381469727,30.6299991607666,27.562313079833984,5858630,0.333,0.0,0.11171988205043008,0.1119111782303059,0.11256163744644658,0.11142006606535967,0.5087635250667929,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
688,2736,2020-11-13 00:00:00,30.81999969482422,31.25,30.799999237060547,31.209999084472656,28.08422088623047,4762914,0.0,0.0,0.11024474937136645,0.10984184301676725,0.1102857890788871,0.10982104343969674,0.4926744849352706,"(0.0966, 0.142]","(21.619, 37.54]",0,0.0,105.66965374858322,0.0
